id,control_id,framework_code,control_number,sector_code,applicability,sector_priority,sector_maturity_level,sector_specific_guidance_en,additional_evidence_types,exemption_allowed
255,24,NCA-ECC,4.5,INSURANCE,mandatory,low,4,,,False
256,24,NCA-ECC,4.5,CAPITAL_MARKETS,mandatory,low,4,,,False
257,24,NCA-ECC,4.5,FINTECH,mandatory,medium,4,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
258,24,NCA-ECC,4.5,HEALTHCARE,mandatory,medium,4,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
259,24,NCA-ECC,4.5,TELECOM,mandatory,low,4,,,False
260,24,NCA-ECC,4.5,ICT,mandatory,low,4,,,False
261,24,NCA-ECC,4.5,CLOUD,mandatory,low,4,,,False
262,24,NCA-ECC,4.5,GOVERNMENT,mandatory,high,4,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
263,24,NCA-ECC,4.5,ENERGY,mandatory,high,4,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
264,24,NCA-ECC,4.5,DEFENSE,mandatory,low,4,,,False
265,25,NCA-ECC,5.5,BANKING,mandatory,critical,1,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
266,25,NCA-ECC,5.5,INSURANCE,mandatory,critical,1,,,False
267,25,NCA-ECC,5.5,CAPITAL_MARKETS,mandatory,critical,1,,,False
268,25,NCA-ECC,5.5,FINTECH,mandatory,critical,1,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
269,25,NCA-ECC,5.5,HEALTHCARE,mandatory,critical,1,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
270,25,NCA-ECC,5.5,TELECOM,mandatory,critical,1,,,False
271,25,NCA-ECC,5.5,ICT,mandatory,critical,1,,,False
272,25,NCA-ECC,5.5,CLOUD,mandatory,critical,1,,,False
273,25,NCA-ECC,5.5,GOVERNMENT,mandatory,critical,1,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
274,25,NCA-ECC,5.5,ENERGY,mandatory,critical,1,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
275,25,NCA-ECC,5.5,DEFENSE,mandatory,critical,1,,,False
276,26,NCA-ECC,1.6,BANKING,mandatory,critical,2,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
277,26,NCA-ECC,1.6,INSURANCE,mandatory,high,2,,,False
278,26,NCA-ECC,1.6,CAPITAL_MARKETS,mandatory,high,2,,,False
279,26,NCA-ECC,1.6,FINTECH,mandatory,critical,2,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
280,26,NCA-ECC,1.6,HEALTHCARE,mandatory,critical,2,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
281,26,NCA-ECC,1.6,TELECOM,mandatory,high,2,,,False
282,26,NCA-ECC,1.6,ICT,mandatory,high,2,,,False
283,26,NCA-ECC,1.6,CLOUD,mandatory,high,2,,,False
284,26,NCA-ECC,1.6,GOVERNMENT,mandatory,critical,2,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
285,26,NCA-ECC,1.6,ENERGY,mandatory,critical,2,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
286,26,NCA-ECC,1.6,DEFENSE,mandatory,high,2,,,False
287,27,NCA-ECC,2.6,BANKING,mandatory,high,3,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
288,27,NCA-ECC,2.6,INSURANCE,mandatory,medium,3,,,False
289,27,NCA-ECC,2.6,CAPITAL_MARKETS,mandatory,medium,3,,,False
290,27,NCA-ECC,2.6,FINTECH,mandatory,high,3,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
291,27,NCA-ECC,2.6,HEALTHCARE,mandatory,high,3,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
292,27,NCA-ECC,2.6,TELECOM,mandatory,medium,3,,,False
293,27,NCA-ECC,2.6,ICT,mandatory,medium,3,,,False
294,27,NCA-ECC,2.6,CLOUD,mandatory,medium,3,,,False
295,27,NCA-ECC,2.6,GOVERNMENT,mandatory,critical,3,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
296,27,NCA-ECC,2.6,ENERGY,mandatory,critical,3,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
297,27,NCA-ECC,2.6,DEFENSE,mandatory,medium,3,,,False
298,28,NCA-ECC,3.6,BANKING,mandatory,medium,4,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
299,28,NCA-ECC,3.6,INSURANCE,mandatory,low,4,,,False
300,28,NCA-ECC,3.6,CAPITAL_MARKETS,mandatory,low,4,,,False
301,28,NCA-ECC,3.6,FINTECH,mandatory,medium,4,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
302,28,NCA-ECC,3.6,HEALTHCARE,mandatory,medium,4,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
303,28,NCA-ECC,3.6,TELECOM,mandatory,low,4,,,False
304,28,NCA-ECC,3.6,ICT,mandatory,low,4,,,False
305,28,NCA-ECC,3.6,CLOUD,mandatory,low,4,,,False
306,28,NCA-ECC,3.6,GOVERNMENT,mandatory,high,4,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
307,28,NCA-ECC,3.6,ENERGY,mandatory,high,4,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
308,28,NCA-ECC,3.6,DEFENSE,mandatory,low,4,,,False
309,29,NCA-ECC,4.6,BANKING,mandatory,critical,1,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
310,29,NCA-ECC,4.6,INSURANCE,mandatory,critical,1,,,False
311,29,NCA-ECC,4.6,CAPITAL_MARKETS,mandatory,critical,1,,,False
312,29,NCA-ECC,4.6,FINTECH,mandatory,critical,1,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
313,29,NCA-ECC,4.6,HEALTHCARE,mandatory,critical,1,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
314,29,NCA-ECC,4.6,TELECOM,mandatory,critical,1,,,False
315,29,NCA-ECC,4.6,ICT,mandatory,critical,1,,,False
316,29,NCA-ECC,4.6,CLOUD,mandatory,critical,1,,,False
317,29,NCA-ECC,4.6,GOVERNMENT,mandatory,critical,1,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
318,29,NCA-ECC,4.6,ENERGY,mandatory,critical,1,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
319,29,NCA-ECC,4.6,DEFENSE,mandatory,critical,1,,,False
320,30,NCA-ECC,5.6,BANKING,mandatory,critical,2,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
321,30,NCA-ECC,5.6,INSURANCE,mandatory,high,2,,,False
322,30,NCA-ECC,5.6,CAPITAL_MARKETS,mandatory,high,2,,,False
323,30,NCA-ECC,5.6,FINTECH,mandatory,critical,2,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
324,30,NCA-ECC,5.6,HEALTHCARE,mandatory,critical,2,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
325,30,NCA-ECC,5.6,TELECOM,mandatory,high,2,,,False
326,30,NCA-ECC,5.6,ICT,mandatory,high,2,,,False
327,30,NCA-ECC,5.6,CLOUD,mandatory,high,2,,,False
328,30,NCA-ECC,5.6,GOVERNMENT,mandatory,critical,2,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
329,30,NCA-ECC,5.6,ENERGY,mandatory,critical,2,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
330,30,NCA-ECC,5.6,DEFENSE,mandatory,high,2,,,False
331,31,NCA-ECC,1.7,BANKING,mandatory,high,3,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
332,31,NCA-ECC,1.7,INSURANCE,mandatory,medium,3,,,False
333,31,NCA-ECC,1.7,CAPITAL_MARKETS,mandatory,medium,3,,,False
334,31,NCA-ECC,1.7,FINTECH,mandatory,high,3,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
335,31,NCA-ECC,1.7,HEALTHCARE,mandatory,high,3,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
336,31,NCA-ECC,1.7,TELECOM,mandatory,medium,3,,,False
337,31,NCA-ECC,1.7,ICT,mandatory,medium,3,,,False
338,31,NCA-ECC,1.7,CLOUD,mandatory,medium,3,,,False
339,31,NCA-ECC,1.7,GOVERNMENT,mandatory,critical,3,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
340,31,NCA-ECC,1.7,ENERGY,mandatory,critical,3,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
341,31,NCA-ECC,1.7,DEFENSE,mandatory,medium,3,,,False
342,32,NCA-ECC,2.7,BANKING,mandatory,medium,4,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
343,32,NCA-ECC,2.7,INSURANCE,mandatory,low,4,,,False
344,32,NCA-ECC,2.7,CAPITAL_MARKETS,mandatory,low,4,,,False
345,32,NCA-ECC,2.7,FINTECH,mandatory,medium,4,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
346,32,NCA-ECC,2.7,HEALTHCARE,mandatory,medium,4,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
347,32,NCA-ECC,2.7,TELECOM,mandatory,low,4,,,False
348,32,NCA-ECC,2.7,ICT,mandatory,low,4,,,False
349,32,NCA-ECC,2.7,CLOUD,mandatory,low,4,,,False
350,32,NCA-ECC,2.7,GOVERNMENT,mandatory,high,4,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
351,32,NCA-ECC,2.7,ENERGY,mandatory,high,4,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
352,32,NCA-ECC,2.7,DEFENSE,mandatory,low,4,,,False
353,33,NCA-ECC,3.7,BANKING,mandatory,critical,1,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
354,33,NCA-ECC,3.7,INSURANCE,mandatory,critical,1,,,False
355,33,NCA-ECC,3.7,CAPITAL_MARKETS,mandatory,critical,1,,,False
356,33,NCA-ECC,3.7,FINTECH,mandatory,critical,1,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
357,33,NCA-ECC,3.7,HEALTHCARE,mandatory,critical,1,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
358,33,NCA-ECC,3.7,TELECOM,mandatory,critical,1,,,False
359,33,NCA-ECC,3.7,ICT,mandatory,critical,1,,,False
360,33,NCA-ECC,3.7,CLOUD,mandatory,critical,1,,,False
361,33,NCA-ECC,3.7,GOVERNMENT,mandatory,critical,1,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
362,33,NCA-ECC,3.7,ENERGY,mandatory,critical,1,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
363,33,NCA-ECC,3.7,DEFENSE,mandatory,critical,1,,,False
364,34,NCA-ECC,4.7,BANKING,mandatory,critical,2,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
365,34,NCA-ECC,4.7,INSURANCE,mandatory,high,2,,,False
366,34,NCA-ECC,4.7,CAPITAL_MARKETS,mandatory,high,2,,,False
367,34,NCA-ECC,4.7,FINTECH,mandatory,critical,2,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
368,34,NCA-ECC,4.7,HEALTHCARE,mandatory,critical,2,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
369,34,NCA-ECC,4.7,TELECOM,mandatory,high,2,,,False
370,34,NCA-ECC,4.7,ICT,mandatory,high,2,,,False
371,34,NCA-ECC,4.7,CLOUD,mandatory,high,2,,,False
372,34,NCA-ECC,4.7,GOVERNMENT,mandatory,critical,2,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
373,34,NCA-ECC,4.7,ENERGY,mandatory,critical,2,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
374,34,NCA-ECC,4.7,DEFENSE,mandatory,high,2,,,False
375,35,NCA-ECC,5.7,BANKING,mandatory,high,3,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
376,35,NCA-ECC,5.7,INSURANCE,mandatory,medium,3,,,False
377,35,NCA-ECC,5.7,CAPITAL_MARKETS,mandatory,medium,3,,,False
378,35,NCA-ECC,5.7,FINTECH,mandatory,high,3,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
379,35,NCA-ECC,5.7,HEALTHCARE,mandatory,high,3,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
380,35,NCA-ECC,5.7,TELECOM,mandatory,medium,3,,,False
381,35,NCA-ECC,5.7,ICT,mandatory,medium,3,,,False
382,35,NCA-ECC,5.7,CLOUD,mandatory,medium,3,,,False
383,35,NCA-ECC,5.7,GOVERNMENT,mandatory,critical,3,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
384,35,NCA-ECC,5.7,ENERGY,mandatory,critical,3,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
385,35,NCA-ECC,5.7,DEFENSE,mandatory,medium,3,,,False
386,36,NCA-ECC,1.8,BANKING,mandatory,medium,4,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
387,36,NCA-ECC,1.8,INSURANCE,mandatory,low,4,,,False
388,36,NCA-ECC,1.8,CAPITAL_MARKETS,mandatory,low,4,,,False
389,36,NCA-ECC,1.8,FINTECH,mandatory,medium,4,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
390,36,NCA-ECC,1.8,HEALTHCARE,mandatory,medium,4,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
391,36,NCA-ECC,1.8,TELECOM,mandatory,low,4,,,False
392,36,NCA-ECC,1.8,ICT,mandatory,low,4,,,False
393,36,NCA-ECC,1.8,CLOUD,mandatory,low,4,,,False
394,36,NCA-ECC,1.8,GOVERNMENT,mandatory,high,4,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
395,36,NCA-ECC,1.8,ENERGY,mandatory,high,4,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
396,36,NCA-ECC,1.8,DEFENSE,mandatory,low,4,,,False
397,37,NCA-ECC,2.8,BANKING,mandatory,critical,1,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
398,37,NCA-ECC,2.8,INSURANCE,mandatory,critical,1,,,False
399,37,NCA-ECC,2.8,CAPITAL_MARKETS,mandatory,critical,1,,,False
400,37,NCA-ECC,2.8,FINTECH,mandatory,critical,1,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
401,37,NCA-ECC,2.8,HEALTHCARE,mandatory,critical,1,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
402,37,NCA-ECC,2.8,TELECOM,mandatory,critical,1,,,False
403,37,NCA-ECC,2.8,ICT,mandatory,critical,1,,,False
404,37,NCA-ECC,2.8,CLOUD,mandatory,critical,1,,,False
405,37,NCA-ECC,2.8,GOVERNMENT,mandatory,critical,1,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
406,37,NCA-ECC,2.8,ENERGY,mandatory,critical,1,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
407,37,NCA-ECC,2.8,DEFENSE,mandatory,critical,1,,,False
408,38,NCA-ECC,3.8,BANKING,mandatory,critical,2,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
409,38,NCA-ECC,3.8,INSURANCE,mandatory,high,2,,,False
410,38,NCA-ECC,3.8,CAPITAL_MARKETS,mandatory,high,2,,,False
411,38,NCA-ECC,3.8,FINTECH,mandatory,critical,2,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
412,38,NCA-ECC,3.8,HEALTHCARE,mandatory,critical,2,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
413,38,NCA-ECC,3.8,TELECOM,mandatory,high,2,,,False
414,38,NCA-ECC,3.8,ICT,mandatory,high,2,,,False
415,38,NCA-ECC,3.8,CLOUD,mandatory,high,2,,,False
416,38,NCA-ECC,3.8,GOVERNMENT,mandatory,critical,2,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
417,38,NCA-ECC,3.8,ENERGY,mandatory,critical,2,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
418,38,NCA-ECC,3.8,DEFENSE,mandatory,high,2,,,False
419,39,NCA-ECC,4.8,BANKING,mandatory,high,3,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
420,39,NCA-ECC,4.8,INSURANCE,mandatory,medium,3,,,False
421,39,NCA-ECC,4.8,CAPITAL_MARKETS,mandatory,medium,3,,,False
422,39,NCA-ECC,4.8,FINTECH,mandatory,high,3,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
423,39,NCA-ECC,4.8,HEALTHCARE,mandatory,high,3,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
424,39,NCA-ECC,4.8,TELECOM,mandatory,medium,3,,,False
425,39,NCA-ECC,4.8,ICT,mandatory,medium,3,,,False
426,39,NCA-ECC,4.8,CLOUD,mandatory,medium,3,,,False
427,39,NCA-ECC,4.8,GOVERNMENT,mandatory,critical,3,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
428,39,NCA-ECC,4.8,ENERGY,mandatory,critical,3,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
429,39,NCA-ECC,4.8,DEFENSE,mandatory,medium,3,,,False
430,40,NCA-ECC,5.8,BANKING,mandatory,medium,4,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
431,40,NCA-ECC,5.8,INSURANCE,mandatory,low,4,,,False
432,40,NCA-ECC,5.8,CAPITAL_MARKETS,mandatory,low,4,,,False
433,40,NCA-ECC,5.8,FINTECH,mandatory,medium,4,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
434,40,NCA-ECC,5.8,HEALTHCARE,mandatory,medium,4,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
435,40,NCA-ECC,5.8,TELECOM,mandatory,low,4,,,False
436,40,NCA-ECC,5.8,ICT,mandatory,low,4,,,False
437,40,NCA-ECC,5.8,CLOUD,mandatory,low,4,,,False
438,40,NCA-ECC,5.8,GOVERNMENT,mandatory,high,4,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
439,40,NCA-ECC,5.8,ENERGY,mandatory,high,4,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
440,40,NCA-ECC,5.8,DEFENSE,mandatory,low,4,,,False
441,41,NCA-ECC,1.9,BANKING,mandatory,critical,1,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
442,41,NCA-ECC,1.9,INSURANCE,mandatory,critical,1,,,False
443,41,NCA-ECC,1.9,CAPITAL_MARKETS,mandatory,critical,1,,,False
444,41,NCA-ECC,1.9,FINTECH,mandatory,critical,1,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
445,41,NCA-ECC,1.9,HEALTHCARE,mandatory,critical,1,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
446,41,NCA-ECC,1.9,TELECOM,mandatory,critical,1,,,False
447,41,NCA-ECC,1.9,ICT,mandatory,critical,1,,,False
448,41,NCA-ECC,1.9,CLOUD,mandatory,critical,1,,,False
449,41,NCA-ECC,1.9,GOVERNMENT,mandatory,critical,1,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
450,41,NCA-ECC,1.9,ENERGY,mandatory,critical,1,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
451,41,NCA-ECC,1.9,DEFENSE,mandatory,critical,1,,,False
452,42,NCA-ECC,2.9,BANKING,mandatory,critical,2,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
453,42,NCA-ECC,2.9,INSURANCE,mandatory,high,2,,,False
454,42,NCA-ECC,2.9,CAPITAL_MARKETS,mandatory,high,2,,,False
455,42,NCA-ECC,2.9,FINTECH,mandatory,critical,2,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
456,42,NCA-ECC,2.9,HEALTHCARE,mandatory,critical,2,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
457,42,NCA-ECC,2.9,TELECOM,mandatory,high,2,,,False
458,42,NCA-ECC,2.9,ICT,mandatory,high,2,,,False
459,42,NCA-ECC,2.9,CLOUD,mandatory,high,2,,,False
460,42,NCA-ECC,2.9,GOVERNMENT,mandatory,critical,2,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
461,42,NCA-ECC,2.9,ENERGY,mandatory,critical,2,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
462,42,NCA-ECC,2.9,DEFENSE,mandatory,high,2,,,False
463,43,NCA-ECC,3.9,BANKING,mandatory,high,3,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
