id,control_id,framework_code,control_number,evidence_type_code,is_mandatory,requirement_description_en,expected_content_en,collection_frequency,retention_period_months,maximum_age_days,requires_attestation,attestation_role,display_order
179,30,NCA-ECC,5.6,RISK_ASSESSMENT,False,Provide risk assessment demonstrating implementation of ICS - Control 6,Documentation showing corrective control implementation,quarterly,36,90,False,,5
180,30,NCA-ECC,5.6,CHANGE_RECORD,False,Provide change record demonstrating implementation of ICS - Control 6,Documentation showing corrective control implementation,quarterly,36,90,False,,6
181,31,NCA-ECC,1.7,POLICY,True,Provide policy demonstrating implementation of Governance - Control 7,Documentation showing preventive control implementation,monthly,36,30,False,,1
182,31,NCA-ECC,1.7,PROCEDURE,True,Provide procedure demonstrating implementation of Governance - Control 7,Documentation showing preventive control implementation,monthly,36,30,False,,2
183,31,NCA-ECC,1.7,STANDARD,False,Provide standard demonstrating implementation of Governance - Control 7,Documentation showing preventive control implementation,monthly,36,30,False,,3
184,31,NCA-ECC,1.7,CONFIG,False,Provide config demonstrating implementation of Governance - Control 7,Documentation showing preventive control implementation,monthly,36,30,False,,4
185,31,NCA-ECC,1.7,TRAINING_RECORD,False,Provide training record demonstrating implementation of Governance - Control 7,Documentation showing preventive control implementation,monthly,36,30,False,,5
186,31,NCA-ECC,1.7,APPROVAL,False,Provide approval demonstrating implementation of Governance - Control 7,Documentation showing preventive control implementation,monthly,36,30,True,Management,6
187,32,NCA-ECC,2.7,LOG,True,Provide log demonstrating implementation of Defense - Control 7,Documentation showing detective control implementation,continuous,36,30,False,,1
188,32,NCA-ECC,2.7,REPORT,True,Provide report demonstrating implementation of Defense - Control 7,Documentation showing detective control implementation,continuous,36,30,False,,2
189,32,NCA-ECC,2.7,SCREENSHOT,False,Provide screenshot demonstrating implementation of Defense - Control 7,Documentation showing detective control implementation,continuous,36,30,False,,3
190,32,NCA-ECC,2.7,SCAN_REPORT,False,Provide scan report demonstrating implementation of Defense - Control 7,Documentation showing detective control implementation,continuous,36,30,False,,4
191,32,NCA-ECC,2.7,ACCESS_REVIEW,False,Provide access review demonstrating implementation of Defense - Control 7,Documentation showing detective control implementation,continuous,36,30,False,,5
192,32,NCA-ECC,2.7,AUDIT_REPORT,False,Provide audit report demonstrating implementation of Defense - Control 7,Documentation showing detective control implementation,continuous,36,30,False,,6
193,33,NCA-ECC,3.7,INCIDENT_REPORT,True,Provide incident report demonstrating implementation of Resilience - Control 7,Documentation showing corrective control implementation,annually,36,365,False,,1
194,33,NCA-ECC,3.7,MEETING_MINUTES,True,Provide meeting minutes demonstrating implementation of Resilience - Control 7,Documentation showing corrective control implementation,annually,36,365,False,,2
195,33,NCA-ECC,3.7,TEST_RESULT,False,Provide test result demonstrating implementation of Resilience - Control 7,Documentation showing corrective control implementation,annually,36,365,False,,3
196,33,NCA-ECC,3.7,ATTESTATION,False,Provide attestation demonstrating implementation of Resilience - Control 7,Documentation showing corrective control implementation,annually,36,365,True,CISO,4
197,33,NCA-ECC,3.7,RISK_ASSESSMENT,False,Provide risk assessment demonstrating implementation of Resilience - Control 7,Documentation showing corrective control implementation,annually,36,365,False,,5
198,33,NCA-ECC,3.7,CHANGE_RECORD,False,Provide change record demonstrating implementation of Resilience - Control 7,Documentation showing corrective control implementation,annually,36,365,False,,6
199,34,NCA-ECC,4.7,POLICY,True,Provide policy demonstrating implementation of Third Party - Control 7,Documentation showing preventive control implementation,quarterly,36,90,False,,1
200,34,NCA-ECC,4.7,PROCEDURE,True,Provide procedure demonstrating implementation of Third Party - Control 7,Documentation showing preventive control implementation,quarterly,36,90,False,,2
201,34,NCA-ECC,4.7,STANDARD,False,Provide standard demonstrating implementation of Third Party - Control 7,Documentation showing preventive control implementation,quarterly,36,90,False,,3
202,34,NCA-ECC,4.7,CONFIG,False,Provide config demonstrating implementation of Third Party - Control 7,Documentation showing preventive control implementation,quarterly,36,90,False,,4
203,34,NCA-ECC,4.7,TRAINING_RECORD,False,Provide training record demonstrating implementation of Third Party - Control 7,Documentation showing preventive control implementation,quarterly,36,90,False,,5
204,34,NCA-ECC,4.7,APPROVAL,False,Provide approval demonstrating implementation of Third Party - Control 7,Documentation showing preventive control implementation,quarterly,36,90,True,Management,6
205,35,NCA-ECC,5.7,LOG,True,Provide log demonstrating implementation of ICS - Control 7,Documentation showing detective control implementation,monthly,36,30,False,,1
206,35,NCA-ECC,5.7,REPORT,True,Provide report demonstrating implementation of ICS - Control 7,Documentation showing detective control implementation,monthly,36,30,False,,2
207,35,NCA-ECC,5.7,SCREENSHOT,False,Provide screenshot demonstrating implementation of ICS - Control 7,Documentation showing detective control implementation,monthly,36,30,False,,3
208,35,NCA-ECC,5.7,SCAN_REPORT,False,Provide scan report demonstrating implementation of ICS - Control 7,Documentation showing detective control implementation,monthly,36,30,False,,4
209,35,NCA-ECC,5.7,ACCESS_REVIEW,False,Provide access review demonstrating implementation of ICS - Control 7,Documentation showing detective control implementation,monthly,36,30,False,,5
210,35,NCA-ECC,5.7,AUDIT_REPORT,False,Provide audit report demonstrating implementation of ICS - Control 7,Documentation showing detective control implementation,monthly,36,30,False,,6
211,36,NCA-ECC,1.8,INCIDENT_REPORT,True,Provide incident report demonstrating implementation of Governance - Control 8,Documentation showing corrective control implementation,continuous,36,30,False,,1
212,36,NCA-ECC,1.8,MEETING_MINUTES,True,Provide meeting minutes demonstrating implementation of Governance - Control 8,Documentation showing corrective control implementation,continuous,36,30,False,,2
213,36,NCA-ECC,1.8,TEST_RESULT,False,Provide test result demonstrating implementation of Governance - Control 8,Documentation showing corrective control implementation,continuous,36,30,False,,3
214,36,NCA-ECC,1.8,ATTESTATION,False,Provide attestation demonstrating implementation of Governance - Control 8,Documentation showing corrective control implementation,continuous,36,30,True,CISO,4
215,36,NCA-ECC,1.8,RISK_ASSESSMENT,False,Provide risk assessment demonstrating implementation of Governance - Control 8,Documentation showing corrective control implementation,continuous,36,30,False,,5
216,36,NCA-ECC,1.8,CHANGE_RECORD,False,Provide change record demonstrating implementation of Governance - Control 8,Documentation showing corrective control implementation,continuous,36,30,False,,6
217,37,NCA-ECC,2.8,POLICY,True,Provide policy demonstrating implementation of Defense - Control 8,Documentation showing preventive control implementation,annually,36,365,False,,1
218,37,NCA-ECC,2.8,PROCEDURE,True,Provide procedure demonstrating implementation of Defense - Control 8,Documentation showing preventive control implementation,annually,36,365,False,,2
219,37,NCA-ECC,2.8,STANDARD,False,Provide standard demonstrating implementation of Defense - Control 8,Documentation showing preventive control implementation,annually,36,365,False,,3
220,37,NCA-ECC,2.8,CONFIG,False,Provide config demonstrating implementation of Defense - Control 8,Documentation showing preventive control implementation,annually,36,365,False,,4
221,37,NCA-ECC,2.8,TRAINING_RECORD,False,Provide training record demonstrating implementation of Defense - Control 8,Documentation showing preventive control implementation,annually,36,365,False,,5
222,37,NCA-ECC,2.8,APPROVAL,False,Provide approval demonstrating implementation of Defense - Control 8,Documentation showing preventive control implementation,annually,36,365,True,Management,6
223,38,NCA-ECC,3.8,LOG,True,Provide log demonstrating implementation of Resilience - Control 8,Documentation showing detective control implementation,quarterly,36,90,False,,1
224,38,NCA-ECC,3.8,REPORT,True,Provide report demonstrating implementation of Resilience - Control 8,Documentation showing detective control implementation,quarterly,36,90,False,,2
225,38,NCA-ECC,3.8,SCREENSHOT,False,Provide screenshot demonstrating implementation of Resilience - Control 8,Documentation showing detective control implementation,quarterly,36,90,False,,3
226,38,NCA-ECC,3.8,SCAN_REPORT,False,Provide scan report demonstrating implementation of Resilience - Control 8,Documentation showing detective control implementation,quarterly,36,90,False,,4
227,38,NCA-ECC,3.8,ACCESS_REVIEW,False,Provide access review demonstrating implementation of Resilience - Control 8,Documentation showing detective control implementation,quarterly,36,90,False,,5
228,38,NCA-ECC,3.8,AUDIT_REPORT,False,Provide audit report demonstrating implementation of Resilience - Control 8,Documentation showing detective control implementation,quarterly,36,90,False,,6
229,39,NCA-ECC,4.8,INCIDENT_REPORT,True,Provide incident report demonstrating implementation of Third Party - Control 8,Documentation showing corrective control implementation,monthly,36,30,False,,1
230,39,NCA-ECC,4.8,MEETING_MINUTES,True,Provide meeting minutes demonstrating implementation of Third Party - Control 8,Documentation showing corrective control implementation,monthly,36,30,False,,2
231,39,NCA-ECC,4.8,TEST_RESULT,False,Provide test result demonstrating implementation of Third Party - Control 8,Documentation showing corrective control implementation,monthly,36,30,False,,3
232,39,NCA-ECC,4.8,ATTESTATION,False,Provide attestation demonstrating implementation of Third Party - Control 8,Documentation showing corrective control implementation,monthly,36,30,True,CISO,4
233,39,NCA-ECC,4.8,RISK_ASSESSMENT,False,Provide risk assessment demonstrating implementation of Third Party - Control 8,Documentation showing corrective control implementation,monthly,36,30,False,,5
234,39,NCA-ECC,4.8,CHANGE_RECORD,False,Provide change record demonstrating implementation of Third Party - Control 8,Documentation showing corrective control implementation,monthly,36,30,False,,6
235,40,NCA-ECC,5.8,POLICY,True,Provide policy demonstrating implementation of ICS - Control 8,Documentation showing preventive control implementation,continuous,36,30,False,,1
236,40,NCA-ECC,5.8,PROCEDURE,True,Provide procedure demonstrating implementation of ICS - Control 8,Documentation showing preventive control implementation,continuous,36,30,False,,2
